,experiment,metrics,value,exp_type,effect,ref,target
552,result_PBMC_batch1_batch2_ind_batch1_1154_to_batch2stimulated_1015,Acc,0.8187363834422658,PBMC_batch1_batch2_ind,batch|clinical,batch1_1154,batch2stimulated_1015
553,result_PBMC_batch1_batch2_ind_batch1_1154_to_batch2stimulated_1015,ARI,0.6968121003760227,PBMC_batch1_batch2_ind,batch|clinical,batch1_1154,batch2stimulated_1015
554,result_PBMC_batch1_batch2_ind_batch1_1154_to_batch2stimulated_1015,macroF1,0.6791333963339214,PBMC_batch1_batch2_ind,batch|clinical,batch1_1154,batch2stimulated_1015
555,result_PBMC_batch2_ind_control_1039_to_stimulated_1039,Acc,0.85553772070626,PBMC_batch2_ind,clinical,batch2control_1039,batch2stimulated_1039
556,result_PBMC_batch2_ind_control_1039_to_stimulated_1039,ARI,0.7949571656860722,PBMC_batch2_ind,clinical,batch2control_1039,batch2stimulated_1039
557,result_PBMC_batch2_ind_control_1039_to_stimulated_1039,macroF1,0.7267726487881978,PBMC_batch2_ind,clinical,batch2control_1039,batch2stimulated_1039
558,result_PBMC_batch1_batch2_ind_batch2stimulated_107_to_batch1_1511,Acc,0.8305274971941639,PBMC_batch1_batch2_ind,batch|clinical,batch2stimulated_107,batch1_1511
559,result_PBMC_batch1_batch2_ind_batch2stimulated_107_to_batch1_1511,ARI,0.7231683142670888,PBMC_batch1_batch2_ind,batch|clinical,batch2stimulated_107,batch1_1511
560,result_PBMC_batch1_batch2_ind_batch2stimulated_107_to_batch1_1511,macroF1,0.6492370728684249,PBMC_batch1_batch2_ind,batch|clinical,batch2stimulated_107,batch1_1511
561,result_PBMC_batch2_ind_stimulated_1016_to_stimulated_1256,Acc,0.8911290322580645,PBMC_batch2_ind,individual,batch2stimulated_1016,batch2stimulated_1256
562,result_PBMC_batch2_ind_stimulated_1016_to_stimulated_1256,ARI,0.8131918838372165,PBMC_batch2_ind,individual,batch2stimulated_1016,batch2stimulated_1256
563,result_PBMC_batch2_ind_stimulated_1016_to_stimulated_1256,macroF1,0.7219288988851087,PBMC_batch2_ind,individual,batch2stimulated_1016,batch2stimulated_1256
564,result_PBMC_batch1_batch2_ind_batch2stimulated_1244_to_batch1_1085,Acc,0.8963992419456728,PBMC_batch1_batch2_ind,batch|clinical,batch2stimulated_1244,batch1_1085
565,result_PBMC_batch1_batch2_ind_batch2stimulated_1244_to_batch1_1085,ARI,0.837754705164158,PBMC_batch1_batch2_ind,batch|clinical,batch2stimulated_1244,batch1_1085
566,result_PBMC_batch1_batch2_ind_batch2stimulated_1244_to_batch1_1085,macroF1,0.7527791099619491,PBMC_batch1_batch2_ind,batch|clinical,batch2stimulated_1244,batch1_1085
567,result_PBMC_batch1_batch2_ind_batch1_1085_to_batch2control_107,Acc,0.8471953578336557,PBMC_batch1_batch2_ind,batch,batch1_1085,batch2control_107
568,result_PBMC_batch1_batch2_ind_batch1_1085_to_batch2control_107,ARI,0.772409373460888,PBMC_batch1_batch2_ind,batch,batch1_1085,batch2control_107
569,result_PBMC_batch1_batch2_ind_batch1_1085_to_batch2control_107,macroF1,0.6554020482428051,PBMC_batch1_batch2_ind,batch,batch1_1085,batch2control_107
570,result_PBMC_batch2_ind_control_101_to_stimulated_1256,Acc,0.9274193548387096,PBMC_batch2_ind,clinical,batch2control_101,batch2stimulated_1256
571,result_PBMC_batch2_ind_control_101_to_stimulated_1256,ARI,0.916395074509149,PBMC_batch2_ind,clinical,batch2control_101,batch2stimulated_1256
572,result_PBMC_batch2_ind_control_101_to_stimulated_1256,macroF1,0.7686619263399604,PBMC_batch2_ind,clinical,batch2control_101,batch2stimulated_1256
573,result_PBMC_batch2_ind_stimulated_1488_to_stimulated_1256,Acc,0.9158266129032258,PBMC_batch2_ind,individual,batch2stimulated_1488,batch2stimulated_1256
574,result_PBMC_batch2_ind_stimulated_1488_to_stimulated_1256,ARI,0.8921432411678883,PBMC_batch2_ind,individual,batch2stimulated_1488,batch2stimulated_1256
575,result_PBMC_batch2_ind_stimulated_1488_to_stimulated_1256,macroF1,0.7835774804240792,PBMC_batch2_ind,individual,batch2stimulated_1488,batch2stimulated_1256
576,result_PBMC_batch1_batch2_ind_batch2control_101_to_batch1_1511,Acc,0.8945005611672279,PBMC_batch1_batch2_ind,batch,batch2control_101,batch1_1511
577,result_PBMC_batch1_batch2_ind_batch2control_101_to_batch1_1511,ARI,0.801738700706397,PBMC_batch1_batch2_ind,batch,batch2control_101,batch1_1511
578,result_PBMC_batch1_batch2_ind_batch2control_101_to_batch1_1511,macroF1,0.7761436399996855,PBMC_batch1_batch2_ind,batch,batch2control_101,batch1_1511
579,result_PBMC_batch2_ind_stimulated_1039_to_control_1016,Acc,0.7463726059199072,PBMC_batch2_ind,clinical,batch2stimulated_1039,batch2control_1016
580,result_PBMC_batch2_ind_stimulated_1039_to_control_1016,ARI,0.5236521342000198,PBMC_batch2_ind,clinical,batch2stimulated_1039,batch2control_1016
581,result_PBMC_batch2_ind_stimulated_1039_to_control_1016,macroF1,0.7119872233211837,PBMC_batch2_ind,clinical,batch2stimulated_1039,batch2control_1016
582,result_PBMC_batch1_batch2_ind_batch2control_1039_to_batch1_1085,Acc,0.8660770688566014,PBMC_batch1_batch2_ind,batch,batch2control_1039,batch1_1085
583,result_PBMC_batch1_batch2_ind_batch2control_1039_to_batch1_1085,ARI,0.7973246830918741,PBMC_batch1_batch2_ind,batch,batch2control_1039,batch1_1085
584,result_PBMC_batch1_batch2_ind_batch2control_1039_to_batch1_1085,macroF1,0.6137384165506105,PBMC_batch1_batch2_ind,batch,batch2control_1039,batch1_1085
585,result_PBMC_batch2_ind_control_101_to_control_1039,Acc,0.8112798264642083,PBMC_batch2_ind,individual,batch2control_101,batch2control_1039
586,result_PBMC_batch2_ind_control_101_to_control_1039,ARI,0.7513593891706128,PBMC_batch2_ind,individual,batch2control_101,batch2control_1039
587,result_PBMC_batch2_ind_control_101_to_control_1039,macroF1,0.707848137414042,PBMC_batch2_ind,individual,batch2control_101,batch2control_1039
588,result_PBMC_batch2_ind_stimulated_1256_to_control_107,Acc,0.9129593810444874,PBMC_batch2_ind,clinical,batch2stimulated_1256,batch2control_107
589,result_PBMC_batch2_ind_stimulated_1256_to_control_107,ARI,0.8489178559767154,PBMC_batch2_ind,clinical,batch2stimulated_1256,batch2control_107
590,result_PBMC_batch2_ind_stimulated_1256_to_control_107,macroF1,0.7747441542855781,PBMC_batch2_ind,clinical,batch2stimulated_1256,batch2control_107
591,result_PBMC_batch1_batch2_ind_batch1_1493_to_batch2stimulated_1039,Acc,0.7849117174959872,PBMC_batch1_batch2_ind,batch|clinical,batch1_1493,batch2stimulated_1039
592,result_PBMC_batch1_batch2_ind_batch1_1493_to_batch2stimulated_1039,ARI,0.7130654325066463,PBMC_batch1_batch2_ind,batch|clinical,batch1_1493,batch2stimulated_1039
593,result_PBMC_batch1_batch2_ind_batch1_1493_to_batch2stimulated_1039,macroF1,0.5710566450486307,PBMC_batch1_batch2_ind,batch|clinical,batch1_1493,batch2stimulated_1039
594,result_PBMC_batch2_ind_stimulated_1015_to_stimulated_1016,Acc,0.8162230671736375,PBMC_batch2_ind,individual,batch2stimulated_1015,batch2stimulated_1016
595,result_PBMC_batch2_ind_stimulated_1015_to_stimulated_1016,ARI,0.6269694600340566,PBMC_batch2_ind,individual,batch2stimulated_1015,batch2stimulated_1016
596,result_PBMC_batch2_ind_stimulated_1015_to_stimulated_1016,macroF1,0.7734653551680732,PBMC_batch2_ind,individual,batch2stimulated_1015,batch2stimulated_1016
597,result_PBMC_batch1_batch2_ind_batch2control_1039_to_batch1_1154,Acc,0.6247582205029013,PBMC_batch1_batch2_ind,batch,batch2control_1039,batch1_1154
598,result_PBMC_batch1_batch2_ind_batch2control_1039_to_batch1_1154,ARI,0.4734023083337342,PBMC_batch1_batch2_ind,batch,batch2control_1039,batch1_1154
599,result_PBMC_batch1_batch2_ind_batch2control_1039_to_batch1_1154,macroF1,0.5693000254896334,PBMC_batch1_batch2_ind,batch,batch2control_1039,batch1_1154
600,result_PBMC_batch1_batch2_ind_batch1_1249_to_batch2control_1488,Acc,0.8911866075824717,PBMC_batch1_batch2_ind,batch,batch1_1249,batch2control_1488
601,result_PBMC_batch1_batch2_ind_batch1_1249_to_batch2control_1488,ARI,0.8415058007090326,PBMC_batch1_batch2_ind,batch,batch1_1249,batch2control_1488
602,result_PBMC_batch1_batch2_ind_batch1_1249_to_batch2control_1488,macroF1,0.7071886314619604,PBMC_batch1_batch2_ind,batch,batch1_1249,batch2control_1488
603,result_PBMC_batch2_ind_stimulated_1016_to_control_1256,Acc,0.9065464895635673,PBMC_batch2_ind,clinical,batch2stimulated_1016,batch2control_1256
604,result_PBMC_batch2_ind_stimulated_1016_to_control_1256,ARI,0.8328128203062637,PBMC_batch2_ind,clinical,batch2stimulated_1016,batch2control_1256
605,result_PBMC_batch2_ind_stimulated_1016_to_control_1256,macroF1,0.7814230979543908,PBMC_batch2_ind,clinical,batch2stimulated_1016,batch2control_1256
606,result_PBMC_batch1_batch2_ind_batch2stimulated_1039_to_batch1_1493,Acc,0.7357083678541839,PBMC_batch1_batch2_ind,batch|clinical,batch2stimulated_1039,batch1_1493
607,result_PBMC_batch1_batch2_ind_batch2stimulated_1039_to_batch1_1493,ARI,0.5067223666262464,PBMC_batch1_batch2_ind,batch|clinical,batch2stimulated_1039,batch1_1493
608,result_PBMC_batch1_batch2_ind_batch2stimulated_1039_to_batch1_1493,macroF1,0.5395664508321034,PBMC_batch1_batch2_ind,batch|clinical,batch2stimulated_1039,batch1_1493
609,result_PBMC_batch1_batch2_ind_batch1_1511_to_batch2control_1256,Acc,0.9231499051233396,PBMC_batch1_batch2_ind,batch,batch1_1511,batch2control_1256
610,result_PBMC_batch1_batch2_ind_batch1_1511_to_batch2control_1256,ARI,0.8661307582164834,PBMC_batch1_batch2_ind,batch,batch1_1511,batch2control_1256
611,result_PBMC_batch1_batch2_ind_batch1_1511_to_batch2control_1256,macroF1,0.7635516802171096,PBMC_batch1_batch2_ind,batch,batch1_1511,batch2control_1256
612,result_PBMC_batch2_ind_control_1015_to_control_107,Acc,0.9206963249516441,PBMC_batch2_ind,individual,batch2control_1015,batch2control_107
613,result_PBMC_batch2_ind_control_1015_to_control_107,ARI,0.8827676354958922,PBMC_batch2_ind,individual,batch2control_1015,batch2control_107
614,result_PBMC_batch2_ind_control_1015_to_control_107,macroF1,0.8203938527467078,PBMC_batch2_ind,individual,batch2control_1015,batch2control_107
615,result_PBMC_batch2_ind_stimulated_1015_to_stimulated_101,Acc,0.9042553191489362,PBMC_batch2_ind,individual,batch2stimulated_1015,batch2stimulated_101
616,result_PBMC_batch2_ind_stimulated_1015_to_stimulated_101,ARI,0.837265167410744,PBMC_batch2_ind,individual,batch2stimulated_1015,batch2stimulated_101
617,result_PBMC_batch2_ind_stimulated_1015_to_stimulated_101,macroF1,0.7919920951882475,PBMC_batch2_ind,individual,batch2stimulated_1015,batch2stimulated_101
618,result_PBMC_batch1_batch2_ind_batch2control_1015_to_batch1_1085,Acc,0.8528111181301327,PBMC_batch1_batch2_ind,batch,batch2control_1015,batch1_1085
619,result_PBMC_batch1_batch2_ind_batch2control_1015_to_batch1_1085,ARI,0.7207385091224171,PBMC_batch1_batch2_ind,batch,batch2control_1015,batch1_1085
620,result_PBMC_batch1_batch2_ind_batch2control_1015_to_batch1_1085,macroF1,0.7535071564211102,PBMC_batch1_batch2_ind,batch,batch2control_1015,batch1_1085
621,result_PBMC_batch1_batch2_ind_batch2stimulated_1015_to_batch1_1085,Acc,0.8098547062539482,PBMC_batch1_batch2_ind,batch|clinical,batch2stimulated_1015,batch1_1085
622,result_PBMC_batch1_batch2_ind_batch2stimulated_1015_to_batch1_1085,ARI,0.648399629935908,PBMC_batch1_batch2_ind,batch|clinical,batch2stimulated_1015,batch1_1085
623,result_PBMC_batch1_batch2_ind_batch2stimulated_1015_to_batch1_1085,macroF1,0.6444131693546928,PBMC_batch1_batch2_ind,batch|clinical,batch2stimulated_1015,batch1_1085
624,result_PBMC_batch2_ind_control_101_to_control_1244,Acc,0.9350718467269824,PBMC_batch2_ind,individual,batch2control_101,batch2control_1244
625,result_PBMC_batch2_ind_control_101_to_control_1244,ARI,0.9011758846493458,PBMC_batch2_ind,individual,batch2control_101,batch2control_1244
626,result_PBMC_batch2_ind_control_101_to_control_1244,macroF1,0.7912553537800167,PBMC_batch2_ind,individual,batch2control_101,batch2control_1244
627,result_PBMC_batch2_ind_stimulated_1488_to_control_107,Acc,0.8549323017408124,PBMC_batch2_ind,clinical,batch2stimulated_1488,batch2control_107
628,result_PBMC_batch2_ind_stimulated_1488_to_control_107,ARI,0.7690631066700996,PBMC_batch2_ind,clinical,batch2stimulated_1488,batch2control_107
629,result_PBMC_batch2_ind_stimulated_1488_to_control_107,macroF1,0.6837482692745851,PBMC_batch2_ind,clinical,batch2stimulated_1488,batch2control_107
630,result_PBMC_batch1_batch2_ind_batch2stimulated_101_to_batch1_1249,Acc,0.847723704866562,PBMC_batch1_batch2_ind,batch|clinical,batch2stimulated_101,batch1_1249
631,result_PBMC_batch1_batch2_ind_batch2stimulated_101_to_batch1_1249,ARI,0.7494652578345412,PBMC_batch1_batch2_ind,batch|clinical,batch2stimulated_101,batch1_1249
632,result_PBMC_batch1_batch2_ind_batch2stimulated_101_to_batch1_1249,macroF1,0.7671623709336394,PBMC_batch1_batch2_ind,batch|clinical,batch2stimulated_101,batch1_1249
633,result_PBMC_batch1_ind_1493_to_1154,Acc,0.8388136686009027,PBMC_batch1_ind,individual,batch1_1493,batch1_1154
634,result_PBMC_batch1_ind_1493_to_1154,ARI,0.6619111815501594,PBMC_batch1_ind,individual,batch1_1493,batch1_1154
635,result_PBMC_batch1_ind_1493_to_1154,macroF1,0.7191927520616996,PBMC_batch1_ind,individual,batch1_1493,batch1_1154
636,result_PBMC_batch2_ind_control_1256_to_control_1039,Acc,0.824295010845987,PBMC_batch2_ind,individual,batch2control_1256,batch2control_1039
637,result_PBMC_batch2_ind_control_1256_to_control_1039,ARI,0.6497066396011633,PBMC_batch2_ind,individual,batch2control_1256,batch2control_1039
638,result_PBMC_batch2_ind_control_1256_to_control_1039,macroF1,0.7320103037880007,PBMC_batch2_ind,individual,batch2control_1256,batch2control_1039
639,result_PBMC_batch1_batch2_ind_batch1_1511_to_batch2control_107,Acc,0.8704061895551257,PBMC_batch1_batch2_ind,batch,batch1_1511,batch2control_107
640,result_PBMC_batch1_batch2_ind_batch1_1511_to_batch2control_107,ARI,0.7764031613645175,PBMC_batch1_batch2_ind,batch,batch1_1511,batch2control_107
641,result_PBMC_batch1_batch2_ind_batch1_1511_to_batch2control_107,macroF1,0.7420086719618759,PBMC_batch1_batch2_ind,batch,batch1_1511,batch2control_107
642,result_PBMC_batch1_batch2_ind_batch1_1493_to_batch2control_1244,Acc,0.8696114954763172,PBMC_batch1_batch2_ind,batch,batch1_1493,batch2control_1244
643,result_PBMC_batch1_batch2_ind_batch1_1493_to_batch2control_1244,ARI,0.7716206886280202,PBMC_batch1_batch2_ind,batch,batch1_1493,batch2control_1244
644,result_PBMC_batch1_batch2_ind_batch1_1493_to_batch2control_1244,macroF1,0.6444465865316946,PBMC_batch1_batch2_ind,batch,batch1_1493,batch2control_1244
645,result_PBMC_batch1_batch2_ind_batch2control_107_to_batch1_1493,Acc,0.816072908036454,PBMC_batch1_batch2_ind,batch,batch2control_107,batch1_1493
646,result_PBMC_batch1_batch2_ind_batch2control_107_to_batch1_1493,ARI,0.6907237481954454,PBMC_batch1_batch2_ind,batch,batch2control_107,batch1_1493
647,result_PBMC_batch1_batch2_ind_batch2control_107_to_batch1_1493,macroF1,0.55106223997446,PBMC_batch1_batch2_ind,batch,batch2control_107,batch1_1493
648,result_PBMC_batch2_ind_control_1244_to_stimulated_107,Acc,0.9001956947162426,PBMC_batch2_ind,clinical,batch2control_1244,batch2stimulated_107
649,result_PBMC_batch2_ind_control_1244_to_stimulated_107,ARI,0.8380365655915946,PBMC_batch2_ind,clinical,batch2control_1244,batch2stimulated_107
650,result_PBMC_batch2_ind_control_1244_to_stimulated_107,macroF1,0.7407955156748371,PBMC_batch2_ind,clinical,batch2control_1244,batch2stimulated_107
651,result_PBMC_batch2_ind_control_1039_to_stimulated_1244,Acc,0.9297635605006954,PBMC_batch2_ind,clinical,batch2control_1039,batch2stimulated_1244
652,result_PBMC_batch2_ind_control_1039_to_stimulated_1244,ARI,0.9027529292793299,PBMC_batch2_ind,clinical,batch2control_1039,batch2stimulated_1244
653,result_PBMC_batch2_ind_control_1039_to_stimulated_1244,macroF1,0.697210935467589,PBMC_batch2_ind,clinical,batch2control_1039,batch2stimulated_1244
654,result_PBMC_batch2_ind_stimulated_1039_to_stimulated_1015,Acc,0.8618736383442266,PBMC_batch2_ind,individual,batch2stimulated_1039,batch2stimulated_1015
655,result_PBMC_batch2_ind_stimulated_1039_to_stimulated_1015,ARI,0.7705296663791521,PBMC_batch2_ind,individual,batch2stimulated_1039,batch2stimulated_1015
656,result_PBMC_batch2_ind_stimulated_1039_to_stimulated_1015,macroF1,0.6975498189459451,PBMC_batch2_ind,individual,batch2stimulated_1039,batch2stimulated_1015
657,result_PBMC_batch1_batch2_ind_batch1_1154_to_batch2control_1015,Acc,0.8298027757487217,PBMC_batch1_batch2_ind,batch,batch1_1154,batch2control_1015
658,result_PBMC_batch1_batch2_ind_batch1_1154_to_batch2control_1015,ARI,0.7129187717444296,PBMC_batch1_batch2_ind,batch,batch1_1154,batch2control_1015
659,result_PBMC_batch1_batch2_ind_batch1_1154_to_batch2control_1015,macroF1,0.6669012733047779,PBMC_batch1_batch2_ind,batch,batch1_1154,batch2control_1015
660,result_PBMC_batch1_ind_1493_to_1043,Acc,0.9065138721351025,PBMC_batch1_ind,individual,batch1_1493,batch1_1043
661,result_PBMC_batch1_ind_1493_to_1043,ARI,0.8485208014224327,PBMC_batch1_ind,individual,batch1_1493,batch1_1043
662,result_PBMC_batch1_ind_1493_to_1043,macroF1,0.7255932846500979,PBMC_batch1_ind,individual,batch1_1493,batch1_1043
663,result_PBMC_batch2_ind_stimulated_101_to_stimulated_1015,Acc,0.9058823529411765,PBMC_batch2_ind,individual,batch2stimulated_101,batch2stimulated_1015
664,result_PBMC_batch2_ind_stimulated_101_to_stimulated_1015,ARI,0.8362762637163677,PBMC_batch2_ind,individual,batch2stimulated_101,batch2stimulated_1015
665,result_PBMC_batch2_ind_stimulated_101_to_stimulated_1015,macroF1,0.7883596902775662,PBMC_batch2_ind,individual,batch2stimulated_101,batch2stimulated_1015
666,result_PBMC_batch2_ind_stimulated_1015_to_stimulated_1039,Acc,0.85553772070626,PBMC_batch2_ind,individual,batch2stimulated_1015,batch2stimulated_1039
667,result_PBMC_batch2_ind_stimulated_1015_to_stimulated_1039,ARI,0.7665435550487023,PBMC_batch2_ind,individual,batch2stimulated_1015,batch2stimulated_1039
668,result_PBMC_batch2_ind_stimulated_1015_to_stimulated_1039,macroF1,0.7420023695124316,PBMC_batch2_ind,individual,batch2stimulated_1015,batch2stimulated_1039
669,result_PBMC_batch1_ind_1085_to_1154,Acc,0.7833655705996132,PBMC_batch1_ind,individual,batch1_1085,batch1_1154
670,result_PBMC_batch1_ind_1085_to_1154,ARI,0.5819132011277096,PBMC_batch1_ind,individual,batch1_1085,batch1_1154
671,result_PBMC_batch1_ind_1085_to_1154,macroF1,0.8166902661635509,PBMC_batch1_ind,individual,batch1_1085,batch1_1154
672,result_PBMC_batch2_ind_control_1256_to_control_1488,Acc,0.9502708025603152,PBMC_batch2_ind,individual,batch2control_1256,batch2control_1488
673,result_PBMC_batch2_ind_control_1256_to_control_1488,ARI,0.9412742004989818,PBMC_batch2_ind,individual,batch2control_1256,batch2control_1488
674,result_PBMC_batch2_ind_control_1256_to_control_1488,macroF1,0.7954778067558463,PBMC_batch2_ind,individual,batch2control_1256,batch2control_1488
675,result_PBMC_batch1_batch2_ind_batch1_1493_to_batch2stimulated_1488,Acc,0.8918810289389068,PBMC_batch1_batch2_ind,batch|clinical,batch1_1493,batch2stimulated_1488
676,result_PBMC_batch1_batch2_ind_batch1_1493_to_batch2stimulated_1488,ARI,0.8572159745842615,PBMC_batch1_batch2_ind,batch|clinical,batch1_1493,batch2stimulated_1488
677,result_PBMC_batch1_batch2_ind_batch1_1493_to_batch2stimulated_1488,macroF1,0.6421239048493408,PBMC_batch1_batch2_ind,batch|clinical,batch1_1493,batch2stimulated_1488
678,result_PBMC_batch1_batch2_ind_batch1_1043_to_batch2stimulated_107,Acc,0.8943248532289628,PBMC_batch1_batch2_ind,batch|clinical,batch1_1043,batch2stimulated_107
679,result_PBMC_batch1_batch2_ind_batch1_1043_to_batch2stimulated_107,ARI,0.838663090355898,PBMC_batch1_batch2_ind,batch|clinical,batch1_1043,batch2stimulated_107
